0	0	0	0	111	0	0	0	0
0	4	0	2	101	0	0	0	0
0	271	0	327	45	0	0	0	0
0	37	0	38	57	0	0	0	0
0	2	0	2	46	0	0	0	0
2	15	0	19	46	33	0	192	0
0	144	0	222	137	0	0	0	0
0	619	0	736	134	0	0	0	0
0	282	0	342	19	23	0	22	0
0	1040	0	657	28	13	0	11	0
0	139	0	175	63	0	0	0	0
0	54	0	89	17	0	0	0	0
0	64	0	76	0	0	0	0	0
0	447	0	553	0	0	0	0	0
0	33	0	24	0	0	0	0	0
0	50	0	25	0	0	0	0	0
0	208	0	204	0	0	0	0	0
0	16	0	8	0	0	0	0	0
0	262	0	337	15	0	0	0	0
0	79	0	100	11	0	0	0	0
0	164	0	208	12	0	0	0	0
0	45	0	55	204	0	0	0	0
0	231	0	291	0	0	0	0	0
0	46	0	28	0	43	0	45	0
0	73	0	37	0	0	0	0	0
0	287	0	287	60	15	0	12	0
0	493	0	522	238	1	0	1	0
25	239	0	250	0	0	0	0	0
0	59	0	30	0	0	0	0	0
0	47	0	35	0	0	0	0	0
119	285	132	302	97	11	107	12	0
0	17	0	8	0	0	0	0	0
0	431	0	491	37	0	0	0	0
0	146	0	228	6	35	0	27	0
26	74	0	38	37	0	0	0	0
0	108	0	130	0	0	0	0	0
0	418	0	528	0	36	0	35	0
0	185	0	256	0	61	0	31	0
34	229	0	259	0	0	0	0	0
371	26	0	32	65	0	0	0	0
339	337	0	350	178	0	0	0	0
24	145	0	170	93	0	0	0	0
0	48	26	46	36	0	16	0	0
0	249	177	364	17	18	136	19	0
0	47	0	70	3	144	0	72	0
0	308	0	358	9	0	0	0	0
0	120	0	160	6	0	0	0	0
0	234	0	248	39	13	0	26	0
0	186	0	187	0	0	0	0	0
0	126	0	111	3	0	0	0	0
29	132	0	135	17	0	0	0	0
0	68	0	86	31	0	0	0	0
0	5	0	4	21	0	0	0	0
0	10	0	20	3	2	0	1	0
0	71	0	72	16	146	0	73	0
54	121	0	99	3	0	0	0	0
119	250	0	231	0	0	0	0	0
0	16	0	12	12	5	0	6	0
0	3	0	3	0	0	0	0	0
0	396	0	553	0	37	0	36	0
0	201	0	224	35	0	0	0	0
0	160	0	229	27	142	0	71	0
0	7	0	11	24	0	0	0	0
40	39	0	72	0	0	0	0	0
0	213	0	227	0	0	0	0	0
0	24	0	31	21	0	0	0	0
0	85	0	113	24	0	0	0	0
17	648	0	803	24	0	0	0	0
0	118	0	126	21	0	0	0	0
0	196	0	136	30	178	0	106	0
0	30	0	36	34	6	0	7	0
0	28	0	28	0	0	0	0	0
0	190	0	323	0	0	0	0	0
0	98	0	112	0	0	0	0	0
0	44	0	61	89	0	0	0	0
0	101	0	88	0	0	0	0	0
38	32	0	36	106	0	0	0	0
0	93	0	111	48	25	0	18	0
0	218	0	314	47	19	0	21	0
0	388	0	487	0	36	0	35	0
23	34	0	53	8	0	0	0	0
120	53	0	46	26	139	0	70	0
88	108	0	72	0	0	0	0	0
319	112	0	93	88	15	0	13	0
308	147	150	209	6	14	117	24	0
237	0	0	0	26	140	0	70	0
11	38	0	45	12	0	0	0	0
48	131	0	138	6	0	0	0	0
0	251	7	284	23	56	8	31	0
24	137	19	156	44	31	28	23	0
0	21	9	20	8	122	9	110	0
0	16	0	16	23	9	0	6	0
28	58	4	81	0	7	7	5	0
40	215	0	325	30	0	0	0	0
0	67	0	44	151	0	0	0	0
0	69	0	58	47	0	0	0	0
0	138	0	160	17	41	0	57	0
28	13	0	19	7	0	0	0	0
0	105	1	164	0	3	1	3	0
0	69	18	69	39	30	30	21	0
0	195	24	228	0	43	43	25	0
0	154	35	228	11	169	42	85	0
0	292	103	442	26	45	92	48	0
0	283	0	346	0	0	0	0	0
0	122	0	75	3	0	0	0	0
0	85	0	52	5	0	0	0	0
0	16	12	62	69	0	12	0	0
0	159	0	220	0	0	0	0	0
31	109	0	206	51	0	0	0	0
0	193	0	276	32	114	0	87	0
17	73	0	90	9	13	0	12	0
25	83	6	130	0	10	10	7	0
0	272	0	334	29	0	0	0	0
0	0	3	0	18	16	4	18	0
0	72	0	37	74	0	0	0	0
0	82	0	95	182	117	0	59	0
0	309	0	364	92	27	0	13	0
0	12	0	12	91	0	0	0	0
0	239	0	301	460	20	0	66	0
0	106	0	112	69	0	0	0	0
0	131	0	73	35	0	0	0	0
25	0	18	0	53	26	26	19	0
0	139	18	157	146	26	26	18	0
0	95	9	140	0	16	16	9	0
25	268	0	336	3	0	0	0	0
0	194	0	235	86	0	0	0	0
327	156	0	511	101	8	0	16	0
0	356	0	457	73	37	0	35	0
280	283	0	345	272	0	0	0	0
57	152	0	513	192	15	0	16	0
0	32	0	31	6	0	0	0	0
27	219	0	318	40	0	0	0	0
20	327	0	616	417	99	0	60	0
0	44	0	39	8	51	0	25	0
0	453	0	516	3	0	0	0	0
0	145	0	163	124	12	0	12	0
0	44	0	49	3	0	0	0	0
0	22	0	24	93	118	0	59	0
0	200	13	257	146	19	12	12	0
0	308	0	318	29	5	0	5	0
0	148	0	120	3	0	0	0	0
0	128	0	448	55	0	0	0	0
416	378	0	422	0	0	0	0	0
0	57	0	51	74	139	0	70	0
0	348	0	380	31	0	0	0	0
314	71	0	88	210	0	0	0	0
471	137	0	177	9	0	0	0	0
206	223	0	253	65	0	0	0	0
331	33	0	43	251	0	0	0	0
627	36	0	46	0	30	0	26	0
0	80	0	124	0	0	0	0	0
0	266	0	345	0	64	0	33	0
0	113	0	132	45	149	0	82	0
16	215	0	253	6	7	0	9	0
9	373	0	434	73	0	0	0	0
0	253	0	222	45	0	0	0	0
0	291	0	303	73	0	0	0	0
0	38	0	38	33	0	0	0	0
2	176	0	207	104	0	0	0	0
0	12	0	12	24	0	0	0	0
0	99	0	151	67	0	0	0	0
0	303	0	295	24	0	0	0	0
0	125	0	142	0	9	0	7	0
0	152	0	127	42	0	0	0	0
23	44	0	54	9	3	0	2	0
17	238	0	358	8	76	0	38	0
0	239	0	321	54	0	0	0	0
0	0	0	0	25	0	0	0	0
2	0	0	0	43	0	0	0	0
0	51	0	64	82	37	0	36	0
0	304	0	392	12	20	0	10	0
0	101	0	84	36	0	0	0	0
0	148	0	161	17	0	0	0	0
0	140	0	163	0	0	0	0	0
0	30	0	32	0	0	0	0	0
0	39	0	51	21	0	0	0	0
0	194	0	262	18	0	0	0	0
0	133	0	179	70	36	0	34	0
0	224	0	292	222	5	0	5	0
0	181	0	172	471	3	0	2	0
0	190	0	153	69	4	0	3	0
0	137	0	191	3	5	0	3	0
0	382	0	473	9	0	0	0	0
0	184	0	269	5	0	0	0	0
0	141	0	190	0	0	0	0	0
0	67	0	64	106	0	0	0	0
0	273	0	307	139	10	0	6	0
0	92	0	117	33	36	0	35	0
122	96	0	116	32	0	0	0	0
0	138	0	182	6	0	0	0	0
0	38	0	27	9	0	0	0	0
0	182	0	212	233	0	0	0	0
0	0	0	0	194	14	0	8	0
0	161	0	188	50	0	0	0	0
0	195	0	233	82	0	0	0	0
0	264	0	280	0	47	0	24	0
0	29	0	30	0	81	0	41	0
0	39	0	39	0	0	0	0	0
0	215	0	255	0	0	0	0	0
0	99	0	107	17	0	0	0	0
0	55	0	56	35	0	0	0	0
66	14	0	14	77	123	0	106	0
24	76	0	86	157	0	0	0	0
0	95	0	107	104	15	0	9	0
0	77	0	67	20	0	0	0	0
0	84	0	87	126	36	0	35	0
0	0	0	0	141	13	0	12	0
124	124	12	143	69	166	12	143	0
2	68	0	68	122	5	0	6	0
0	17	0	18	131	0	0	0	0
152	58	0	59	66	18	0	10	0
0	204	0	227	42	0	0	0	0
0	55	0	64	89	46	0	27	0
0	62	0	126	0	18	0	15	0
0	53	0	72	0	0	0	0	0
8	199	0	237	30	17	0	9	0
0	0	0	0	21	0	0	0	0
0	132	0	212	3	0	0	0	0
0	515	0	559	0	90	0	70	0
0	69	0	89	26	84	0	43	0
8	112	0	161	15	0	0	0	0
0	30	0	32	204	0	0	0	0
2	233	0	239	24	120	0	78	0
0	11	0	6	0	16	0	8	0
3	49	0	52	85	4	0	3	0
54	309	0	343	163	7	0	6	0
65	63	0	54	176	0	0	0	0
0	301	0	356	0	53	0	27	0
0	90	0	64	57	99	0	50	0
0	372	0	456	27	0	0	0	0
27	268	0	292	75	13	0	7	0
280	171	0	223	72	0	0	0	0
7	179	0	226	69	0	0	0	0
69	125	0	129	3	17	0	9	0
0	105	0	122	14	40	0	28	0
0	450	0	529	39	62	0	47	0
0	309	0	383	61	15	0	8	0
0	14	0	20	77	0	0	0	0
6	147	0	178	276	0	0	0	0
25	235	0	231	193	21	0	21	0
80	36	0	28	37	99	0	84	0
8	247	5	285	42	90	8	75	0
20	89	0	85	0	13	0	13	0
1	128	0	194	98	13	0	13	0
37	25	0	25	43	50	0	64	0
13	108	8	135	3	123	7	123	0
0	52	0	53	22	89	0	84	0
0	106	0	147	49	9	0	8	0
127	313	0	398	80	28	0	17	0
68	27	0	34	18	65	0	66	0
0	70	0	147	0	34	0	32	0
0	121	0	182	0	43	0	39	0
0	187	1	214	29	16	2	14	0
17	224	0	213	0	6	0	6	0
62	232	0	274	26	2	0	1	0
254	435	0	554	42	6	0	3	0
13	74	0	47	128	14	0	10	0
26	91	0	181	60	0	0	0	0
41	233	0	281	132	0	0	0	0
0	203	0	219	128	100	0	98	0
0	11	3	12	105	59	3	56	0
46	72	0	119	0	58	0	58	0
4	87	0	113	0	59	0	59	0
0	150	0	188	18	84	0	78	0
0	16	0	15	27	76	0	82	0
0	273	0	325	9	72	0	72	0
17	266	0	411	75	257	0	223	0
0	158	0	201	18	55	0	56	0
0	334	0	338	0	64	0	57	0
5	197	0	200	48	74	0	72	0
16	192	0	186	132	106	0	106	0
43	105	0	85	54	83	0	80	0
0	190	0	154	198	172	0	147	0
0	408	0	440	3	117	0	117	0
0	321	0	364	102	100	0	100	0
0	179	0	196	36	176	0	169	0
80	2	0	1	6	85	0	80	0
49	61	0	72	108	69	0	67	0
0	27	0	30	77	17	0	17	0
0	464	0	572	49	132	0	77	0
16	307	0	235	12	128	0	77	0
13	16	0	24	3	79	0	68	0
0	489	0	590	6	17	0	17	0
0	98	0	82	110	14	0	14	0
0	355	0	376	76	8	0	8	0
0	91	0	68	9	5	0	4	0
126	129	0	187	17	6	0	5	0
8	674	0	814	0	142	0	142	0
0	103	0	110	27	120	0	119	0
0	78	0	78	18	40	0	40	0
0	137	0	162	24	127	0	127	0
0	17	0	15	44	291	0	259	0
630	154	0	167	6	292	0	195	0
20	245	0	261	50	68	0	68	0
0	172	0	146	36	108	0	84	0
0	143	0	155	38	200	0	150	0
0	570	0	670	8	212	0	154	0
0	192	0	236	30	74	0	74	0
0	560	0	585	120	113	0	83	0
0	97	0	67	81	135	0	94	0
0	157	0	182	39	60	0	60	0
28	138	0	142	12	50	0	50	0
0	155	0	194	24	131	0	100	0
0	216	0	290	182	207	0	168	0
0	12	0	16	3	141	0	111	0
0	27	0	41	3	159	0	125	0
0	368	312	394	15	134	168	130	0
0	50	156	93	45	81	98	81	0
0	315	120	538	0	492	85	294	0
54	353	26	371	66	51	15	42	0
0	27	0	35	240	120	0	63	0
19	123	0	572	73	8	0	7	0
126	229	0	175	6	8	0	7	0
0	154	0	181	0	10	0	9	0
0	286	0	334	87	6	0	5	0
0	146	0	192	82	2	0	1	0
0	24	0	12	37	36	0	37	0
0	206	0	221	44	60	0	58	0
18	204	0	156	142	125	0	65	0
52	58	0	44	254	13	0	11	0
0	168	0	102	598	31	0	31	0
0	261	0	293	6	44	0	44	0
0	235	0	296	0	51	0	45	0
84	221	0	262	24	57	0	55	0
26	158	0	203	0	51	0	48	0
0	130	0	171	6	36	0	29	0
88	48	0	69	45	15	0	9	0
79	155	0	256	99	17	0	13	0
0	214	0	249	105	63	0	59	0
49	451	0	516	0	42	0	42	0
4	166	0	175	0	0	0	0	0
0	158	0	201	24	3	0	2	0
0	18	0	32	0	4	0	4	0
0	95	0	111	9	122	0	61	0
0	337	0	300	3	0	0	0	0
32	282	0	168	29	2	0	1	0
2	142	0	163	0	116	0	61	0
107	140	0	176	29	8	0	8	0
0	162	0	191	6	10	0	9	0
0	202	0	170	77	55	0	32	0
0	175	0	182	87	109	0	83	0
33	271	0	305	39	117	0	118	0
38	82	0	92	18	89	0	148	0
34	364	0	471	77	78	0	133	0
26	234	0	182	77	52	0	38	0
0	221	0	229	69	151	0	128	0
120	26	0	26	50	54	0	49	0
0	68	0	95	36	14	0	12	0
2	84	0	42	0	29	0	28	0
0	213	0	209	26	163	0	107	0
37	169	0	141	0	128	0	101	0
138	16	0	18	9	159	0	137	0
0	96	0	120	27	131	0	113	0
107	233	0	305	58	94	0	152	0
0	365	0	406	6	44	0	42	0
0	574	0	586	26	43	0	42	0
18	167	0	273	27	149	0	90	0
0	128	0	200	162	32	0	31	0
112	82	0	138	93	39	0	38	0
56	391	0	388	99	76	0	72	0
18	178	0	170	6	38	0	38	0
24	96	0	74	10	33	0	22	0
0	237	0	251	15	62	0	33	0
0	97	0	67	63	30	0	30	0
0	438	0	398	92	24	0	24	0
0	206	0	211	93	23	0	20	0
60	184	0	270	0	6	0	3	0
0	254	0	278	3	7	0	7	0
85	163	0	261	51	6	0	4	0
0	60	0	77	26	7	0	5	0
0	238	0	288	0	163	0	118	0
0	171	0	127	42	56	0	56	0
0	236	0	277	241	76	0	74	0
0	160	0	119	0	61	0	59	0
49	297	0	368	27	7	0	5	0
0	73	0	60	15	0	0	0	0
0	87	0	125	0	137	0	79	0
0	246	0	257	0	10	0	10	0
0	219	0	305	0	13	0	8	0
0	247	0	282	149	4	0	4	0
0	150	0	136	81	12	0	9	0
0	137	0	93	3	16	0	13	0
172	201	0	203	3	17	0	14	0
232	545	0	478	32	30	0	19	0
12	25	0	17	0	19	0	10	0
288	68	0	86	68	0	0	0	0
203	86	0	71	0	28	0	28	0
353	200	0	204	11	28	0	20	0
37	126	0	123	0	4	0	4	0
33	26	0	60	0	12	0	12	0
35	117	0	114	89	12	0	9	0
0	382	0	314	71	12	0	7	0
25	59	0	43	0	20	0	13	0
0	27	0	19	39	34	0	17	0
0	34	0	24	60	60	0	39	0
0	0	0	0	36	0	0	0	0
0	0	0	0	14	2	0	2	0
65	17	0	10	0	4	0	4	0
1494	226	0	114	30	32	0	31	0
153	112	0	182	87	10	0	9	0
60	70	0	46	8	8	0	7	0
77	73	0	38	0	11	0	10	0
0	19	0	10	0	28	0	28	0
0	59	0	30	6	79	0	60	0
0	17	0	10	20	50	0	34	0
0	72	1	66	5	16	1	16	0
0	23	0	13	0	20	0	19	0
0	105	0	101	92	23	0	16	0
119	382	0	198	14	224	0	187	0
19	155	0	80	64	16	0	13	0
0	53	0	28	103	4	0	4	0
0	184	10	151	112	4	16	4	0
29	87	0	46	0	53	0	56	0
0	113	0	66	0	10	0	10	0
10	158	6	156	0	12	6	12	0
9	118	0	60	3	12	0	12	0
0	32	0	19	11	17	0	16	0
0	45	0	24	15	2	0	1	0
0	78	9	125	111	8	15	6	0
25	81	0	54	60	80	0	80	0
4	176	0	111	33	105	0	104	0
0	212	0	122	22	106	0	106	0
0	53	6	84	22	28	6	28	0
0	53	0	28	74	24	0	24	0
0	137	0	69	5	46	0	46	0
16	121	0	71	88	56	0	56	0
43	20	0	18	0	48	0	48	0
0	83	0	45	31	176	0	174	0
0	169	12	188	101	102	23	92	0
120	75	0	66	6	68	0	68	0
0	5	0	4	80	138	0	138	0
23	22	0	20	177	48	0	48	0
24	18	0	13	46	50	0	50	0
0	77	6	101	77	58	5	58	0
37	142	0	83	113	78	0	78	0
17	4	0	8	42	72	0	72	0
17	85	0	146	0	97	0	69	0
20	202	6	387	0	37	6	25	0
36	76	0	131	0	11	0	14	0
17	16	0	20	6	101	0	104	0
0	25	0	50	103	38	0	38	0
0	40	0	80	17	89	0	90	0
59	45	9	82	0	217	14	140	0
372	14	0	7	9	42	0	42	0
0	93	0	88	171	36	0	36	0
0	55	0	74	114	40	0	40	0
0	40	0	41	30	34	0	34	0
0	50	0	61	66	67	0	67	0
0	181	6	151	6	59	7	46	0
0	2	0	4	45	66	0	48	0
0	853	26	1071	91	174	33	177	0
0	109	0	144	159	2	0	2	0
0	44	8	85	3	0	10	0	0
0	50	0	56	9	20	0	20	0
0	206	0	208	468	64	0	64	0
0	75	0	84	61	59	0	60	0
0	297	7	380	3	20	8	20	0
0	101	0	98	3	16	0	16	0
0	23	0	12	0	18	0	18	0
0	577	6	707	18	12	6	12	0
0	5	0	4	585	46	0	39	0
0	355	0	428	0	0	0	0	0
0	365	0	323	3	2	0	2	0
0	190	2	221	99	52	4	50	0
0	290	13	375	214	104	18	95	0
0	74	0	79	148	63	0	62	0
0	289	0	329	309	79	0	79	0
0	298	4	302	112	183	8	166	0
0	346	5	403	410	105	8	86	0
0	396	5	503	89	314	5	257	0
28	94	0	145	33	216	0	174	0
0	75	0	69	59	175	0	174	0
0	359	0	451	187	88	0	88	0
0	313	0	355	54	62	0	62	0
0	18	0	21	0	58	0	58	0
0	118	0	170	281	115	0	98	0
0	203	0	218	91	86	0	86	0
0	188	0	252	94	27	0	26	0
0	129	0	149	198	21	0	22	0
0	0	0	0	0	22	0	18	0
0	5	0	5	0	72	0	67	0
0	65	6	110	0	8	6	8	0
0	175	0	187	206	6	0	6	0
0	104	0	100	0	0	0	0	0
11	169	0	204	6	0	0	0	0
0	123	0	128	576	0	0	0	0
0	332	0	407	0	0	0	0	0
0	178	0	142	3	0	0	0	0
0	148	0	204	439	13	0	12	0
7	390	0	498	69	2	0	2	0
2	241	0	276	404	2	0	2	0
0	11	0	8	31	35	0	19	0
9	69	0	125	0	93	0	48	0
0	57	0	91	0	50	0	33	0
9	384	0	386	210	256	0	203	0
0	214	0	151	155	4	0	4	0
0	359	0	368	94	24	0	18	0
9	153	0	155	399	41	0	45	0
0	63	29	53	60	99	39	61	0
0	562	0	686	113	18	0	16	0
0	216	0	259	341	5	0	4	0
0	57	6	29	60	74	8	74	0
